id,title,price,currency,state_name,shipping_free,logistic_type,seller_status,condition,permalink,storage_gb,model_type,median_segment,is_anomaly
MLA1981728639,iphone 15 pro 128gb garantia oficial,1306202,ARS,Salta,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA1653341861,iphone 15 base 256gb nuevo sellado,1104629,ARS,Santa Fe,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA9470355526,iphone 15 pro max 256gb nuevo sellado,1797323,ARS,Córdoba,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA2846232332,iphone 15 pro 512gb garantia oficial,2054327,ARS,Salta,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA8143040311,iphone 15 pro 512gb garantia oficial,1624641,ARS,Salta,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA9264751997,iphone 15 base 256gb,1037946,ARS,Córdoba,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA9223966183,iphone 15 plus 256gb libre,1074577,ARS,Buenos Aires,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA3029770978,iphone 15 base 256gb envio gratis,1049373,ARS,Mendoza,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA9088182836,iphone 15 pro 128gb full,1308422,ARS,Buenos Aires,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA1735353245,iphone 15 plus 512gb libre,1290495,ARS,Santa Fe,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA7575787290,iphone 15 pro max 256gb,1787895,ARS,Córdoba,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA5038197776,iphone 15 plus 256gb garantia oficial,1232833,ARS,Buenos Aires,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA9159811123,iphone 15 pro 256gb,1478095,ARS,Santa Fe,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA2070858817,iphone 15 base 512gb envio gratis,803478,ARS,Mendoza,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,True
MLA9073733914,iphone 15 pro 128gb envio gratis,1169955,ARS,Santa Fe,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA6521087881,iphone 15 base 512gb oferta,1445195,ARS,Santa Fe,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA6986187329,iphone 15 pro 128gb oferta,1317152,ARS,CABA,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA5304142719,iphone 15 pro max 256gb,2463262,ARS,Santa Fe,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA5639235968,iphone 15 base 512gb libre,1589005,ARS,Córdoba,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA4404440873,iphone 15 pro max 128gb full,1751880,ARS,CABA,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA4130391414,iphone 15 pro max 512gb oferta,1093027,ARS,Córdoba,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,True
MLA4960247098,iphone 15 pro 512gb oferta,1560187,ARS,Salta,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA1528704312,iphone 15 plus 512gb garantia oficial,1030840,ARS,Santa Fe,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA1183536946,iphone 15 pro 128gb full,1427525,ARS,Santa Fe,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA9149912376,iphone 15 pro max 512gb,1963381,ARS,CABA,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA3371057651,iphone 15 base 256gb oferta,1000949,ARS,Córdoba,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA2234716815,iphone 15 plus 128gb oferta,1155015,ARS,CABA,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA3778257492,iphone 15 base 128gb garantia oficial,861049,ARS,Córdoba,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA1178636889,iphone 15 plus 128gb nuevo sellado,1029515,ARS,CABA,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA8639912533,iphone 15 plus 512gb garantia oficial,1316300,ARS,Buenos Aires,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA5901958791,iphone 15 pro 128gb libre,1281628,ARS,Salta,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA8979400150,iphone 15 plus 128gb full,1222219,ARS,Córdoba,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA7359771258,iphone 15 plus 512gb garantia oficial,447096,ARS,Mendoza,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,True
MLA2363747009,iphone 15 base 128gb oferta,922714,ARS,Buenos Aires,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA1044331584,iphone 15 base 128gb,922034,ARS,Buenos Aires,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA6373316415,iphone 15 base 512gb garantia oficial,1963064,ARS,Buenos Aires,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA6296606728,iphone 15 pro 128gb libre,1181483,ARS,Buenos Aires,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA7514659893,iphone 15 base 256gb full,1018070,ARS,Salta,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA6589403121,iphone 15 pro max 128gb garantia oficial,1785285,ARS,Mendoza,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA1951600328,iphone 15 pro max 256gb envio gratis,1751169,ARS,Salta,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA4822151783,iphone 15 pro max 128gb,1543925,ARS,Córdoba,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA9175010385,iphone 15 pro max 256gb envio gratis,1754602,ARS,Mendoza,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA3907260773,iphone 15 plus 128gb envio gratis,936524,ARS,Córdoba,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA7847629075,iphone 15 plus 128gb garantia oficial,550948,ARS,Córdoba,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,True
MLA1958650008,iphone 15 base 512gb nuevo sellado,1705435,ARS,Buenos Aires,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA6112181163,iphone 15 pro max 256gb nuevo sellado,1512290,ARS,Buenos Aires,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA3708324262,iphone 15 base 512gb envio gratis,1137784,ARS,Mendoza,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA2356953677,iphone 15 plus 128gb full,944173,ARS,CABA,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA6924877184,iphone 15 pro 512gb,1618687,ARS,Santa Fe,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA5040279468,iphone 15 plus 256gb nuevo sellado,1283606,ARS,Mendoza,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA3227165671,iphone 15 pro 256gb full,1564409,ARS,CABA,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA7055601803,iphone 15 base 256gb nuevo sellado,503412,ARS,Salta,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,True
MLA5670292361,iphone 15 pro 128gb,1167520,ARS,Buenos Aires,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA8407945617,iphone 15 base 256gb oferta,1120462,ARS,Córdoba,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA8332291741,iphone 15 base 256gb libre,913585,ARS,Buenos Aires,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA3873290470,iphone 15 plus 256gb nuevo sellado,1116325,ARS,Buenos Aires,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA4801983018,iphone 15 pro 256gb envio gratis,909008,ARS,Mendoza,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,True
MLA7188689689,iphone 15 plus 128gb oferta,1179372,ARS,CABA,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA3991860195,iphone 15 pro 512gb full,1560024,ARS,Buenos Aires,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA2914944682,iphone 15 plus 128gb oferta,1245015,ARS,Córdoba,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA4118650491,iphone 15 base 512gb oferta,1931418,ARS,Buenos Aires,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA4559511239,iphone 15 pro 128gb,1446083,ARS,Santa Fe,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA3701670295,iphone 15 plus 256gb oferta,1243790,ARS,Buenos Aires,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA1319742119,iphone 15 plus 128gb libre,1111662,ARS,Mendoza,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA7026560714,iphone 15 pro max 128gb envio gratis,1178066,ARS,Santa Fe,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA5806363691,iphone 15 plus 128gb oferta,1250199,ARS,Mendoza,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA9116354179,iphone 15 pro 128gb libre,1184573,ARS,Buenos Aires,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA2187676109,iphone 15 plus 512gb libre,1918986,ARS,Córdoba,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA7896255468,iphone 15 plus 128gb nuevo sellado,1097874,ARS,Buenos Aires,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA6267928349,iphone 15 pro max 256gb libre,1627539,ARS,Santa Fe,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA6850509557,iphone 15 pro 512gb nuevo sellado,1689681,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA2079661735,iphone 15 base 512gb full,1425569,ARS,Santa Fe,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA9276131697,iphone 15 base 512gb nuevo sellado,1820634,ARS,Córdoba,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA1293120316,iphone 15 pro 512gb,1644721,ARS,Buenos Aires,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA2830711321,iphone 15 pro max 256gb oferta,1662045,ARS,Mendoza,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA7350112668,iphone 15 pro max 128gb envio gratis,2177821,ARS,CABA,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA7474380186,iphone 15 pro max 128gb envio gratis,957846,ARS,CABA,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA8478149811,iphone 15 plus 128gb,1142121,ARS,Santa Fe,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA4287339895,iphone 15 pro max 512gb envio gratis,4011406,ARS,Santa Fe,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA5827802908,iphone 15 pro 128gb,2160422,ARS,Santa Fe,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA5700294172,iphone 15 base 256gb envio gratis,990398,ARS,Córdoba,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA9287135855,iphone 15 pro max 512gb oferta,2060905,ARS,Córdoba,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA1040194422,iphone 15 pro max 256gb oferta,1943132,ARS,Buenos Aires,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA1431714391,iphone 15 pro max 512gb garantia oficial,1919239,ARS,Buenos Aires,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA6545765690,iphone 15 plus 512gb oferta,1561420,ARS,Santa Fe,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA4420860568,iphone 15 base 512gb full,1178574,ARS,CABA,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA5273056666,iphone 15 plus 128gb oferta,1189395,ARS,CABA,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA9359166844,iphone 15 pro 256gb garantia oficial,1317440,ARS,Mendoza,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA5452965934,iphone 15 base 128gb,823225,ARS,Salta,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA6624066430,iphone 15 pro 512gb oferta,1887936,ARS,CABA,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA9376247791,iphone 15 base 128gb,946817,ARS,CABA,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA7219684357,iphone 15 base 256gb oferta,1142822,ARS,Mendoza,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA2142928752,iphone 15 base 128gb nuevo sellado,816455,ARS,Mendoza,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA5348643990,iphone 15 pro 256gb libre,1396287,ARS,CABA,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA5344080505,iphone 15 pro max 512gb libre,2257243,ARS,Buenos Aires,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA2496602272,iphone 15 pro max 256gb garantia oficial,1784381,ARS,Mendoza,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA9687205038,iphone 15 base 128gb oferta,868863,ARS,Buenos Aires,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA7058325976,iphone 15 pro 256gb,1661787,ARS,Salta,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA1397950862,iphone 15 pro max 512gb,2250425,ARS,Córdoba,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA7226970583,iphone 15 base 512gb oferta,902077,ARS,Buenos Aires,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,True
MLA5582668325,iphone 15 pro max 512gb oferta,2407911,ARS,Salta,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA3366665089,iphone 15 pro 128gb oferta,1472104,ARS,Buenos Aires,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA3329210228,iphone 15 base 512gb nuevo sellado,976814,ARS,Salta,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,True
MLA1611433633,iphone 15 pro max 256gb oferta,1738687,ARS,Santa Fe,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA2471727916,iphone 15 pro max 256gb envio gratis,1596190,ARS,Buenos Aires,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA6774834980,iphone 15 pro max 256gb,1598146,ARS,CABA,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA4980545328,iphone 15 pro max 128gb envio gratis,1627749,ARS,Salta,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA2612822299,iphone 15 plus 512gb envio gratis,1891332,ARS,Córdoba,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA1126257777,iphone 15 base 128gb garantia oficial,817550,ARS,Santa Fe,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA9093046280,iphone 15 plus 256gb full,1160796,ARS,Mendoza,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA3106509911,iphone 15 base 128gb libre,817360,ARS,Mendoza,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA9029122649,iphone 15 pro max 512gb,1917466,ARS,Salta,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA2489117063,iphone 15 base 512gb full,1052675,ARS,CABA,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA2168879008,iphone 15 pro 512gb nuevo sellado,2034700,ARS,CABA,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA2041189977,iphone 15 pro 128gb libre,1371253,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA1933901495,iphone 15 plus 256gb,1280021,ARS,Mendoza,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA1720323757,iphone 15 plus 128gb libre,1020019,ARS,CABA,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA7301398578,iphone 15 pro 128gb nuevo sellado,1375276,ARS,Buenos Aires,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA4317248003,iphone 15 pro max 256gb oferta,1927797,ARS,Salta,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
